"Tag","petri_dish","population","family","common_garden","ID","gh_bench","gh_col","gh_row","Row_Field","Col_Field","GM_Leaf_Len","GM_Leaf_Wid","GM_TotalLeaf_Area","GM_NumberOfLeaves","GM_StemHeight_Bolt","GM_Leaf_Number_Bolt","Larg_Leaf_Len_Bolt","Larg_Leaf_Wid_Bolt","ChlorA","ChlorB","gluc_Conc","flav_Conc","RGR1","RGR2","RGR3","RGR4","mortality"
"b|VRPET2-3-20|Q|512","b","VRPET2","3-20","Q","512",2,2,19,3,5,53,42,11068,4,70,10,18,17,0.252809995,0.100442395,0.21275816298,0.075061621426,1.11e-06,6.85e-08,6.31e-08,-2.2e-08,"1"
"b|VRPET2-3-20|Q|512","b","VRPET2","3-20","Q","512",2,2,19,3,5,62,65,11068,4,70,10,18,17,0.440877135,0.041344085,0.1723567362,0.085047595054,1.11e-06,6.85e-08,6.31e-08,-2.2e-08,"1"
"b|VRPET2-3-20|Q|515","b","VRPET2","3-20","Q","515",2,6,11,4,5,39,35,4830,4,58,10,23,18,0.355588765,0.12887714,0.22558729722,0.084830979574,1.08e-06,3.57e-07,1.5e-07,-4.39e-08,"1"
"b|VRPET2-3-20|Q|515","b","VRPET2","3-20","Q","515",2,6,11,4,5,45,45,4830,4,58,10,23,18,0.4726016,0.172595725,0.1739948649,0.086141503228,1.08e-06,3.57e-07,1.5e-07,-4.39e-08,"1"
"c|VRPET2-3-20|Q|517","c","VRPET2","3-20","Q","517",4,6,10,3,6,51,46,6969,2,105,30,32,29,0.411730815,0.140129885,0.1795989894,0.167307323584,9.1e-07,2.38e-07,-1.7e-08,-8.24e-09,"1"
"e|CRSOSO-3-40|Q|51","e","CRSORO","3-40","Q","51",1,6,18,9,3,47,41,9821,4,85,10,20,21,0.24001751,0.11094102,0.20142920976,0.140587804126,8.89e-07,4.22e-07,7.37e-08,1.14e-08,"1"
"e|CRSOSO-3-40|Q|51","e","CRSORO","3-40","Q","51",1,6,18,9,3,71,68,9821,4,85,10,20,21,0.392687705,0.147717175,0.1739948649,0.091654367194,8.89e-07,4.22e-07,7.37e-08,1.14e-08,"1"
"c|VRPET2-3-20|Q|521","c","VRPET2","3-20","Q","521",4,2,9,4,4,46,47,6572,2,9,3,8,12,0.360219335,0.0825143000000001,0.16763202816,0.076783714492,6.08e-07,3.02e-07,-3.49e-07,-9.45e-09,"1"
"d|VSGARO1-1-0|Q|543","d","VSGAR01","1-0","Q","543",4,3,1,6,2,56,52,9718,2,89,15,40,41,0.4496556,0.15836148,0.27835228482,0.131544107836,1.44e-06,4.97e-07,8.43e-08,-1.17e-07,"1"
"d|VSGARO1-1-0|Q|543","d","VSGAR01","1-0","Q","543",4,3,1,6,2,83,82,9718,2,89,15,40,41,0.192862405,0.080181775,0.15883786356,0.079437254122,1.44e-06,4.97e-07,8.43e-08,-1.17e-07,"1"
"e|CRSOSO-3-40|Q|54","e","CRSORO","3-40","Q","54",1,4,12,8,2,75,70,17238,4,33,4,8,6,0.40201456,0.11829621,0.21625858536,0.090473812828,9.63e-07,4.14e-07,-3.22e-08,5.9e-08,"1"
"e|CRSOSO-3-40|Q|54","e","CRSORO","3-40","Q","54",1,4,12,8,2,81,84,17238,4,33,4,8,6,0.18808581,0.107324125,0.1553719281,0.082253255362,9.63e-07,4.14e-07,-3.22e-08,5.9e-08,"1"
"d|CRSOSO-3-40|Q|62","d","CRSORO","3-40","Q","62",1,2,4,7,4,37,45,6385,3,136,11,27,25,0.350746455,0.0927147750000001,0.2541769539,0.100004893948,1.59e-06,6e-08,-3.19e-07,1.19e-07,"1"
"d|CRSOSO-3-40|Q|62","d","CRSORO","3-40","Q","62",1,2,4,7,4,64,65,6385,3,136,11,27,25,0.635684095,0.213512235,0.16385571042,0.081960824464,1.59e-06,6e-08,-3.19e-07,1.19e-07,"1"
"d|CRSOSO-3-40|Q|64","d","CRSORO","3-40","Q","64",2,6,5,7,3,45,41,7806,3,78,4,19,26,0.25297143,0.06703622,0.13435215036,0.108101937554212,7.1e-07,1.37e-07,1.36e-07,-7.96e-09,"1"
"d|CRSOSO-3-40|Q|64","d","CRSORO","3-40","Q","64",2,6,5,7,3,59,62,7806,3,78,4,19,26,0.16902566,0.05801353,0.10928015952,0.03981828283,7.1e-07,1.37e-07,1.36e-07,-7.96e-09,"1"
"d|CRSOSO-3-40|Q|68","d","CRSORO","3-40","Q","68",4,2,11,3,6,61,66,9665,4,8,4,7,5,0.374988825,0.16827327,0.24652085766,0.174867203836,1.26e-06,2.43e-07,-6.54e-08,-1.1e-07,"1"
"d|CRSOSO-3-40|Q|68","d","CRSORO","3-40","Q","68",4,2,11,3,6,69,76,9665,4,8,4,7,5,0.12204903,0.050745995,0.09396796704,0.074054359444,1.26e-06,2.43e-07,-6.54e-08,-1.1e-07,"1"
"b|CRSOSO-3-40|Q|74","b","CRSORO","3-40","Q","74",3,6,21,4,2,38,32,7518,4,28,9,9,12,0.23180692,0.068669975,0.203096599080347,0.108101937554212,6.59e-07,1.56e-07,-7.98e-08,-9.96e-09,"1"
"b|CRSOSO-3-40|Q|74","b","CRSORO","3-40","Q","74",3,6,21,4,2,54,61,7518,4,28,9,9,12,0.237312825,0.0828678,0.12798931362,0.061057430644,6.59e-07,1.56e-07,-7.98e-08,-9.96e-09,"1"
"a|CWRIC2-X2|Q|79","a","CWRIC2","X2","Q","79",2,6,18,2,6,49,44,5368,3,68,10,29,26,0.51036332,0.114708945,0.30602803812,0.144974267596,1.04e-06,2.33e-07,-1.1e-07,-3.21e-07,"1"
"a|CWRIC2-X2|Q|79","a","CWRIC2","X2","Q","79",2,6,18,2,6,50,55,5368,3,68,10,29,26,0.437397725,0.18457296,0.1690804788,0.078949869292,1.04e-06,2.33e-07,-1.1e-07,-3.21e-07,"1"
"a|CWRIC2-X2|Q|83","a","CWRIC2","X2","Q","83",2,3,3,7,3,46,38,10739,3,103,10,20,20,0.534394765,0.16250451,0.2850427473,0.127969952416,1.34e-06,-1.11e-07,-1.12e-07,1.1e-07,"1"
"a|CWRIC2-X2|Q|83","a","CWRIC2","X2","Q","83",2,3,3,7,3,72,68,10739,3,103,10,20,20,0.657463525,0.18350711,0.19073826456,0.126746074954,1.34e-06,-1.11e-07,-1.12e-07,1.1e-07,"1"
"b|CWRIC2-X2|Q|86","b","CWRIC2","X2","Q","86",1,1,16,9,3,45,53,11129,4,58,12,29,24,0.66321362,0.28450136,0.26291938812,0.118081455754,8.58e-07,3.79e-07,3.13e-09,-4.95e-10,"1"
"b|CWRIC2-X2|Q|86","b","CWRIC2","X2","Q","86",1,1,16,9,3,69,70,11129,4,58,12,29,24,0.402063235,0.12470304,0.18749649408,0.092250059764,8.58e-07,3.79e-07,3.13e-09,-4.95e-10,"1"
"b|CWRIC2-X2|Q|87","b","CWRIC2","X2","Q","87",3,6,17,7,4,36,27,8126,3,54,15,38,44,0.61589545,0.17762374,0.2804732304,0.181506468298,9.16e-07,1.03e-07,-9.87e-08,7.18e-08,"1"
"b|CWRIC2-X2|Q|87","b","CWRIC2","X2","Q","87",3,6,17,7,4,70,67,8126,3,54,15,38,44,0.72594539,0.2339887,0.36482823672,0.125901274582,9.16e-07,1.03e-07,-9.87e-08,7.18e-08,"1"
"b|CWRIC2-X2|Q|88","b","CWRIC2","X2","Q","88",1,1,17,8,3,56,57,13018,4,95,13,38,38,0.29782829,0.17787477,0.19496291226,0.106514189122,1.25e-06,3.37e-07,7.38e-08,-8.92e-09,"1"
"b|CWRIC2-X2|Q|88","b","CWRIC2","X2","Q","88",1,1,17,8,3,81,75,13018,4,95,13,38,38,0.50783874,0.219651985,0.17014957332,0.099560832214,1.25e-06,3.37e-07,7.38e-08,-8.92e-09,"1"
"b|CWRIC2-X2|Q|89","b","CWRIC2","X2","Q","89",3,4,6,1,6,57,57,3249,1,50,7,12,17,0.35752229295053,0.126485706746172,0.203096599080347,0.108101937554212,7.81e-07,-7.33e-08,2.49e-08,-2.8e-07,"1"
"c|CWRIC2-X2|Q|93","c","CWRIC2","X2","Q","93",2,6,16,9,2,49,50,6281,5,69,9,16,17,0.566004025,0.16928233,0.23979590826,0.12987616864,6.3e-07,5.59e-07,8.98e-08,-1.01e-07,"1"
"c|CWRIC2-X2|Q|93","c","CWRIC2","X2","Q","93",2,6,16,9,2,30,35,6281,5,69,9,16,17,0.56695967,0.18575877,0.21306854526,0.132432231304,6.3e-07,5.59e-07,8.98e-08,-1.01e-07,"1"
"c|CWRIC2-X2|Q|95","c","CWRIC2","X2","Q","95",1,3,10,3,1,43,47,15967,4,123,12,20,15,0.375846305,0.117173775,0.26966158098,0.150010577506,1.15e-06,2.23e-07,-3.87e-09,-9.22e-10,"1"
"c|CWRIC2-X2|Q|95","c","CWRIC2","X2","Q","95",1,3,10,3,1,66,62,15967,4,123,12,20,15,0.223954095,0.128144625,0.24264107916,0.135118263256,1.15e-06,2.23e-07,-3.87e-09,-9.22e-10,"1"
"a|CWRIC2-X2|Q|99","a","CWRIC2","X2","Q","99",2,4,17,2,6,47,43,9329,4,45,20,34,34,0.35452036,0.152213705,0.2290877196,0.090051412642,9.8e-07,-9.51e-08,-1.09e-07,2.04e-07,"1"
"a|CWRIC2-X2|Q|99","a","CWRIC2","X2","Q","99",2,4,17,2,6,56,56,9329,4,45,20,34,34,0.41294606,0.190776085,0.20967158364,0.101217940636,9.8e-07,-9.51e-08,-1.09e-07,2.04e-07,"1"
"a|KVEDG1-1-80|Q|273","a","KVEDG1","1-80","Q","273da",4,4,9,4,4,47,41,10523,3,50,8,14,12,0.303834725,0.0939896800000001,0.203096599080347,0.108101937554212,5.18e-07,1.03e-07,9.61e-08,-1.87e-08,"1"
"a|KVEDG1-1-80|Q|273","a","KVEDG1","1-80","Q","273da",4,4,9,4,4,69,69,10523,3,50,8,14,12,0.35752229295053,0.126485706746172,0.203096599080347,0.108101937554212,5.18e-07,1.03e-07,9.61e-08,-1.87e-08,"1"
"d|CBMCK1-3-60|N|i115","d","CBMCK1","3-60","N","i115",4,2,16,8,4,42,38,9719,4,43,15,16,12,0.19695918,0.072868355,0.16859766192,0.17531126557,1.44e-06,9.44e-08,-1.08e-07,4.77e-09,"1"
"d|CBMCK1-3-60|N|i116","d","CBMCK1","3-60","N","i116",3,6,12,2,5,50,45,9153,3,80,9,19,15,0.41265238,0.042810555,0.203096599080347,0.108101937554212,1.55e-06,1.26e-07,4.93e-08,-2.64e-08,"1"
"d|CBMCK1-3-60|N|i116","d","CBMCK1","3-60","N","i116",3,6,12,2,5,65,63,9153,3,80,9,19,15,0.35752229295053,0.126485706746172,0.203096599080347,0.108101937554212,1.55e-06,1.26e-07,4.93e-08,-2.64e-08,"1"
"d|CBMCK1-3-60|N|i117","d","CBMCK1","3-60","N","i117",4,2,12,3,6,41,39,10014,3,62,9,12,10,0.363734455,0.162605745,0.2121029115,0.138789895642,1.39e-06,-2.08e-07,1.65e-07,-7.2e-08,"1"
"d|CBMCK1-3-60|N|i117","d","CBMCK1","3-60","N","i117",4,2,12,3,6,75,55,10014,3,62,9,12,10,0.33010033,0.107925775,0.1545097551,0.103275787696,1.39e-06,-2.08e-07,1.65e-07,-7.2e-08,"1"
"c|DSGAR1-3-60|V|i119","c","DSGAR1","3-60","V","i119",4,6,11,3,6,56,58,9008,2,69,36,39,37,0.539787095,0.161753065,0.29325063426,0.17780234359,1.82e-06,2.67e-07,-4.72e-08,4.72e-08,"1"
"e|JKFRS1-6-0|V|i122","e","JKFRS1","6-0","V","i122",2,4,12,3,3,63,62,8132,4,72,22,26,27,0.171600545,0.06900187,0.11150456586,0.082296578458,1.6e-06,7.32e-08,-4.81e-08,-1.35e-07,"1"
"a|MAVELK-1-20|N|i125","a","MAVELK1","1-20","N","i125",3,6,14,5,5,53,49,8120,3,12,5,8,5,0.259514105,0.108388535,0.14173235124,0.1351832479,1.04e-06,2.38e-07,7.29e-09,-3.21e-08,"1"
"a|MAVELK-1-20|N|i125","a","MAVELK1","1-20","N","i125",3,6,14,5,5,58,62,8120,3,12,5,8,5,0.35752229295053,0.126485706746172,0.203096599080347,0.108101937554212,1.04e-06,2.38e-07,7.29e-09,-3.21e-08,"1"
"d|MBSGF1-X1|N|i135","d","MBSGF1","X1","N","i135",3,4,11,2,5,38,41,8989,3,8,4,9,5,0.229831545,0.08193693,0.15457872894,0.105647727202,8.41e-07,1.65e-07,-6.3e-08,8.33e-08,"1"
"d|MBSGF1-X1|N|i135","d","MBSGF1","X1","N","i135",3,4,11,2,5,64,60,8989,3,8,4,9,5,0.401658425,0.126075065,0.203096599080347,0.108101937554212,8.41e-07,1.65e-07,-6.3e-08,8.33e-08,"1"
"c|NSLJU1-4-0|V|i141","c","NSLJU1","4-0","V","i141",1,6,16,6,4,33,21,11789,3,129,15,41,33,0.64055804,0.199183545,0.43873370628,0.167004061912,1.57e-06,1.96653767245119e-07,-1.03013304157549e-08,6.27e-10,"1"
"c|NSLJU1-4-0|V|i141","c","NSLJU1","4-0","V","i141",1,6,16,6,4,72,73,11789,3,129,15,41,33,0.653107965,0.211413045,0.35589612444,0.164902891756,1.57e-06,1.96653767245119e-07,-1.03013304157549e-08,6.27e-10,"1"
"d|NSRIB1-2-40|V|i144","d","NSRIB1","2-40","V","i144",1,1,7,2,1,48,44,11842,3,22,6,8,7,0.442158095,0.155295,0.20177407896,0.136125525238,1.39e-06,5.84e-07,3.67e-08,4.8e-08,"1"
"d|NSRIB1-2-40|V|i144","d","NSRIB1","2-40","V","i144",1,1,7,2,1,70,69,11842,3,22,6,8,7,0.45255417,0.157299745,0.15256124412,0.087278734498,1.39e-06,5.84e-07,3.67e-08,4.8e-08,"1"
"a|SEBRN-1-20|N|i145","a","SEBRN","1-20","N","i145",1,1,8,3,1,56,54,10352,3,120,38,42,45,0.21214889,0.104628635,0.1465777635,0.068205741484,1.18e-06,7.77e-07,-1.23e-07,-1.53e-09,"1"
"a|SEBRN-1-20|N|i145","a","SEBRN","1-20","N","i145",1,1,8,3,1,62,64,10352,3,120,38,42,45,0.36332883,0.109215495,0.16185546906,0.07485583672,1.18e-06,7.77e-07,-1.23e-07,-1.53e-09,"1"
"c|SEBRN-1-20|N|i148","c","SEBRN","1-20","N","i148",2,5,6,7,2,45,33,13676,4,53,32,17,18,0.263789355,0.124566825,0.203096599080347,0.108101937554212,1.98e-06,-1.61e-08,1.87e-08,-5.25e-08,"1"
"c|SEBRN-1-20|N|i148","c","SEBRN","1-20","N","i148",2,5,6,7,2,65,67,13676,4,53,32,17,18,0.31385844,0.10163767,0.3023724246,0.11476723891,1.98e-06,-1.61e-08,1.87e-08,-5.25e-08,"1"
"b|SEBRN-1-20|N|i151","b","SEBRN","1-20","N","i151",1,2,5,1,3,62,60,15404,4,93,18,27,24,0.27378062,0.127943595,0.3417737307,0.096062492212,1.81e-06,8.06e-07,1.04e-07,-9.08e-09,"1"
"b|SEBRN-1-20|N|i151","b","SEBRN","1-20","N","i151",1,2,5,1,3,80,77,15404,4,93,18,27,24,0.3247729,0.11721966,0.2146894305,0.078960700066,1.81e-06,8.06e-07,1.04e-07,-9.08e-09,"1"
"e|SEBRN-1-20|N|i152","e","SEBRN","1-20","N","i152",1,5,15,6,4,45,43,10166,4,91,21,26,24,0.374503705,0.21372952,0.30373465794,0.12771001384,1.46e-06,2.09e-07,5.46e-08,-9.79e-08,"1"
"e|SEBRN-1-20|N|i152","e","SEBRN","1-20","N","i152",1,5,15,6,4,69,66,10166,4,91,21,26,24,0.467030795,0.14985546,0.28828451778,0.070436880928,1.46e-06,2.09e-07,5.46e-08,-9.79e-08,"1"
"e|SMITH1-1-0|Q|i159","e","SMITH1","1-0","Q","i159",1,2,15,6,4,31,35,11617,4,202,18,31,32,0.41040281,0.12929669,0.25414246698,0.108247112962,1.8e-06,2.87e-07,3.71e-08,7.31e-08,"1"
"e|SMITH1-1-0|Q|i159","e","SMITH1","1-0","Q","i159",1,2,15,6,4,69,60,11617,4,202,18,31,32,0.3706649,0.14568815,0.20194651356,0.094112952892,1.8e-06,2.87e-07,3.71e-08,7.31e-08,"1"
"e|SMITH1-1-0|Q|i160","e","SMITH1","1-0","Q","i160",2,5,9,3,4,35,39,6235,4,4,4,5,5,0.31071731,0.12542753,0.1714083459,0.093084029362,9.17e-07,5.85e-07,4.09e-08,2.02e-08,"1"
"e|SMITH1-1-0|Q|i160","e","SMITH1","1-0","Q","i160",2,5,9,3,4,46,52,6235,4,4,4,5,5,0.264409165,0.424769105,0.12747200982,0.050259148966,9.17e-07,5.85e-07,4.09e-08,2.02e-08,"1"
"b|WSSWM3-3-80|V|i161","b","WSSWM3","3-80","V","i161",4,1,1,6,2,46,41,7226,4,20,10,23,29,0.58184029,0.122180185,0.33848022984,0.10187861785,1.04e-06,-5.87e-08,1.35e-07,-5.67e-08,"1"
"b|WSSWM3-3-80|V|i161","b","WSSWM3","3-80","V","i161",4,1,1,6,2,52,59,7226,4,20,10,23,29,0.634145165,0.17491611,0.42700815348,0.140912727346,1.04e-06,-5.87e-08,1.35e-07,-5.67e-08,"1"
"d|JARI1-1-80|Q|178","d","JARI1","1-80","Q","178",1,3,5,1,3,53.2883295194508,52.4176201372998,11053,3,42,6,5,6,0.35752229295053,0.126485706746172,0.203096599080347,0.108101937554212,1.15e-06,3.33e-07,1.55e-07,-7.54e-08,"1"
"d|MSMID1-1-20|Q|391","d","MSMID1","1-20","Q","391",1,1,15,6,4,53.2883295194508,52.4176201372998,4960,2,59,7,13,13,0.35752229295053,0.126485706746172,0.203096599080347,0.108101937554212,1.41e-06,4.04e-07,1.58e-07,-3.41e-08,"1"
"e|DVGM-20|Q|131","e","DVGM","20","Q","131",2,1,6,1,4,53.2883295194508,52.4176201372998,2927,2,109,25,39,41,0.35752229295053,0.126485706746172,0.203096599080347,0.108101937554212,1.25e-06,3.41e-07,-2.17e-07,-2.06e-07,"1"
"c|BWPEM1-9-0|Q|13","c","BWPEM1","9-0","Q","13",3,6,19,9,4,53.2883295194508,52.4176201372998,9510,2,64,8,26,26,0.35752229295053,0.126485706746172,0.203096599080347,0.108101937554212,1.02e-06,-9.9e-08,1.11e-07,-4.16e-08,"1"
"e|JARI1-1-80|Q|170","e","JARI1","1-80","Q","170",3,1,11,2,5,53.2883295194508,52.4176201372998,14947,3,35,8,9,8,0.35752229295053,0.126485706746172,0.203096599080347,0.108101937554212,1.42e-06,5.86e-07,-1.34e-08,-1.19e-07,"1"
"c|MSMID1-1-20|Q|386","c","MSMID1","1-20","Q","386",3,1,14,5,5,53.2883295194508,52.4176201372998,7450,3,29,3,5,5,0.35752229295053,0.126485706746172,0.203096599080347,0.108101937554212,1.38e-06,9.41e-08,1.37e-08,1.39e-08,"1"
"c|MSMID1-1-20|Q|382","c","MSMID1","1-20","Q","382",3,2,14,5,5,53.2883295194508,52.4176201372998,3355,1,125,7,20,18,0.35752229295053,0.126485706746172,0.203096599080347,0.108101937554212,8.34e-07,-3.24e-08,1.03e-07,-4.51e-07,"1"
"b|MSMID1-1-20|Q|379","b","MSMID1","1-20","Q","379",4,6,5,5,2,53.2883295194508,52.4176201372998,9539,3,90,17,34,34,0.35752229295053,0.126485706746172,0.203096599080347,0.108101937554212,1.07e-06,5.9e-08,-4.47e-08,5.94e-08,"1"
"c|SMAKC1-B|N|441","c","SMAKC1","B","N","441",1,2,11,8,2,53.2883295194508,52.4176201372998,7532,3,9,1,4,5,0.35752229295053,0.126485706746172,0.203096599080347,0.108101937554212,6.36e-07,2.36e-07,-4.47e-08,4.49e-08,"1"
"c|JARI1-1-80|Q|177","c","JARI1","1-80","Q","177",1,4,2,1,1,53.2883295194508,52.4176201372998,14282,4,63,10,16,21,0.35752229295053,0.126485706746172,0.203096599080347,0.108101937554212,7.67e-07,8.63e-08,-1.01e-07,-1.94e-08,"1"
"b|EFCC2-4-80|Q|142","b","EFCC2","4-80","Q","142",1,6,4,7,4,53.2883295194508,52.4176201372998,9329,3,102,8,20,11,0.35752229295053,0.126485706746172,0.203096599080347,0.108101937554212,1.56e-06,3.24e-08,-6.85e-08,6.54e-08,"1"
"e|JWBOY-2-80|Q|264","e","JWBOY1","2-80","Q","264",1,2,17,9,3,53.2883295194508,52.4176201372998,18568,4,78,9,18,14,0.35752229295053,0.126485706746172,0.203096599080347,0.108101937554212,8.01e-07,1.63e-07,5.58e-08,1.01e-07,"1"
"b|SMAKC1-B|N|438","b","SMAKC1","B","N","438",1,3,19,6,6,53.2883295194508,52.4176201372998,11813,4,101,15,20,20,0.35752229295053,0.126485706746172,0.203096599080347,0.108101937554212,1.02e-06,2.22e-07,6.98e-08,-3.33e-08,"1"
"b|CWRIC2-X2|Q|85","b","CWRIC2","X2","Q","85",3,2,5,1,4,53.2883295194508,52.4176201372998,10321,4,37,6,10,9,0.178062095,0.099676135,0.13357619466,0.073870236286,3.86e-07,2.86e-07,1.71e-07,-6.05e-09,"1"
"c|SMITH1-20|Q|467","c","SMITH1","20","Q","467",3,2,1,4,1,53.2883295194508,52.4176201372998,6316,2,94,8,18,18,0.28875859,0.0771786699999999,0.25657379484,0.097947046888,1.68e-06,5.83e-07,-8.23e-08,-8.08e-08,"1"
