"Tag","petri_dish","population","family","common_garden","ID","treatment","gh_bench","gh_col","gh_row","Sample","ChlorA","ChlorB","gluc_Conc","flav_Conc","GM_Leaf_Len_Initial","GM_NumberOfLeaves_Initial","GM_Leaf_Number","GM_Leaf_Len","GM_Leaf_Wid","GM_TotalLeaf_Area","GM_NumberOfLeaves","Fern","ThripsDam","WhiteFungDam","BlackPathDam","GA3","Region","Latitude","Longitude","Altitude","Row_Field","Col_Field","Larg_Leaf_Len_Bolt","Larg_Leaf_Wid_Bolt","GM_StemHeight_Bolt","GM_Leaf_Number_Bolt","RGR1","RGR2","RGR3","RGR4","GM_Fecundity"
"d|BWPEM1-9-0|Q|24","d","BWPEM1","9-0","Q","24","gm",4,6,8,"24_1",0.1672255,-0.124276905,0.256539308,0.129551245,16,2,1,47,38,2122,2,0,6,0,0,"y","NorthAm",37.373261,-80.524986,1156,4,3,"Dead","Dead","Dead","Dead",7.32e-07,1.65e-07,-5.43e-07,3.09e-07,NA
"a|WSSWM3-1-0|Q|549","a","WSSWM3","1-0","Q","549","gm",4,6,8,"549_1",0.152318135,0.318366385,NA,NA,16,2,1,44,41,4609,2,0,7,0,0,"y","NorthAm",39.90891,-75.35907,23,4,3,"Dead","Dead","Dead","Dead",3.4e-07,3.32e-07,-1.28e-07,-2.44e-09,NA
"d|BWPEM1-9-0|Q|19","d","BWPEM1","9-0","Q","19","gm",3,5,18,"19_1",0.21862585,0.082676235,0.10484859,0.050334964,10,2,1,45,40,3096,2,0,2,0,1,"y","NorthAm",37.373261,-80.524986,1156,9,4,"Dead","Dead","Dead","Dead",1.05e-06,4.38e-08,-2.09e-07,9.57e-08,NA
"e|SMITH1-20|Q|478","e","SMITH1","20","Q","478","gm",3,5,18,"478_1",0.45420586,0.156082865,0.386865379,0.134663371,20,4,1,34,31,8018,4,0,0,0,0,"y","NorthAm",42.43150556,-76.38616667,326,9,4,"Dead","Dead","Dead","Dead",9.98e-07,1.82e-07,-1.43e-08,-3.37e-08,NA
"b|MAVBEL2-1-20|N|314","b","MAVBEL2","1-20","N","314","gm",4,6,7,NA,NA,NA,NA,NA,9,3,NA,NA,NA,1741,2,0,NA,NA,NA,"n","NorthAm",41.170384,-95.902909,358,2,2,"Dead","Dead","Dead","Dead",9.31e-07,1.34e-07,1.1e-07,-1.51e-08,NA
"d|BWPEM1-9-0|Q|23","d","BWPEM1","9-0","Q","23","gm",4,6,7,NA,NA,NA,NA,NA,13,2,NA,NA,NA,7007,2,0,NA,NA,NA,"y","NorthAm",37.373261,-80.524986,1156,2,2,"Dead","Dead","Dead","Dead",1.12e-06,-5.11e-09,-4.54e-07,1e-07,NA
"d|JBBLB2-1-20|Q|215","d","JBBLB2","1-20","Q","215","gm",3,1,21,"215_1",0.42735697,0.120027085,0.238692327,0.137760972,15,2,1,47,44,3854,2,0,0,0,1,"y","NorthAm",38.90765,-75.05181667,0,8,3,"12","10","71","7",2.19e-07,2.43e-07,2.48e-08,-1.6e-08,NA
"d|BWPEM1-9-0|Q|22","d","BWPEM1","9-0","Q","22","gm",3,1,21,NA,NA,NA,NA,NA,22,2,NA,NA,NA,5820,2,0,NA,NA,NA,"y","NorthAm",37.373261,-80.524986,1156,8,3,"7","9","55","5",2.44e-07,4.49e-08,7.45e-08,6.42e-08,NA
"d|BWPEM1-9-0|Q|21","d","BWPEM1","9-0","Q","21","gm",3,4,20,"21_1",0.52144003,0.151647035,0.202118948,0.089629012,1,2,1,36,27,972,1,0,1,0,0,"y","NorthAm",37.373261,-80.524986,1156,4,2,"15","14","70","8",1.51e-06,8.91e-08,1.6e-07,-3.03e-07,NA
"b|JBCHY1-1-50|Q|223","b","JBCHY1","1-50","Q","223","gm",3,4,20,"223_1",0.637141085,0.186668035,0.309528461,0.147909407,9,3,1,48,47,10404,3,0,0,0,0,"y","NorthAm",38.94948333,-75.04693333,25.9,4,2,"20","18","122","13",1.11e-06,1.34e-07,-7.73e-08,7.41e-08,NA
"b|JBCHY1-1-50|Q|223","b","JBCHY1","1-50","Q","223","gm",3,4,20,"223_2",0.98817959,0.31782379,0.216448263,0.118763795,9,3,2,56,52,10404,3,0,40,0,0,"y","NorthAm",38.94948333,-75.04693333,25.9,4,2,"20","18","122","13",1.11e-06,1.34e-07,-7.73e-08,7.41e-08,NA
"d|BWPEM1-9-0|Q|18","d","BWPEM1","9-0","Q","18","gm",4,1,9,"18_1",0.285309185,0.06039194,0.201394723,0.141941651,8,2,1,33,32,2500,2,0,0,0,2,"y","NorthAm",37.373261,-80.524986,1156,4,4,"18","14","90","6",8.67e-07,-1.02e-07,-8.77e-08,2.82e-08,NA
"a|MSMID1-1-20|Q|366","a","MSMID1","1-20","Q","366","gm",4,1,9,"366_1",0.283447385,0.088608165,0.133714142,0.144855129,18,2,1,40,36,5094,2,0,0,0,0,"n","NorthAm",41.60111111,-72.70111111,5,4,4,"29","25","199","20",5.27e-07,7.62e-09,6.02e-08,-5.52e-08,NA
"a|MSMID1-1-20|Q|366","a","MSMID1","1-20","Q","366","gm",4,1,9,"366_2",0.205233855,0.068919565,0.172201545,0.115644532,18,2,2,58,63,5094,2,0,1,0,3,"n","NorthAm",41.60111111,-72.70111111,5,4,4,"29","25","199","20",5.27e-07,7.62e-09,6.02e-08,-5.52e-08,NA
"d|SMAKC1-B|N|442","d","SMAKC1","B","N","442","gm",4,4,1,"442_1",0.27810373,0.09576644,0.175339855,0.12219715,18,3,1,35,31,7805,3,0,0,0,0,"n","NorthAm",41.173591,-81.643766,307,6,2,"15","18","79","9",2.67e-07,9.65e-08,-1.91e-07,1.23e-07,NA
"d|BWPEM1-9-0|Q|25","d","BWPEM1","9-0","Q","25","gm",4,4,1,NA,NA,NA,NA,NA,9,2,NA,NA,NA,4172,2,0,NA,NA,NA,"y","NorthAm",37.373261,-80.524986,1156,6,2,"8","9","56","5",9.41e-07,-3.42e-07,3.38e-07,-2.08e-07,NA
"e|JWBOY-2-80|Q|263","e","JWBOY1","2-80","Q","263","gm",3,2,2,"263_1",0.452845405,0.14097845,0.361965822,0.157613781,15,3,1,46,35,8730,3,0,0,0,0,"n","NorthAm",39.061684,-78.074413,250.9,4,1,"4","4","20","3",3.51e-07,-2.37e-09,-2.61e-09,9.65e-08,NA
"e|JWBOY-2-80|Q|263","e","JWBOY1","2-80","Q","263","gm",3,2,2,"263_2",0.430773925,0.132542595,0.211723555,0.095802554,15,3,2,55,55,8730,3,0,4,0,1,"n","NorthAm",39.061684,-78.074413,250.9,4,1,"4","4","20","3",3.51e-07,-2.37e-09,-2.61e-09,9.65e-08,NA
"b|BWPEM1-9-0|Q|4","b","BWPEM1","9-0","Q","4","gm",3,2,2,"4_1",NA,NA,NA,NA,14,2,1,40,39,3450,2,0,0,0,0,"y","NorthAm",37.373261,-80.524986,1156,4,1,"Dead","Dead","Dead","Dead",6.77e-07,-8.16e-08,1.23e-07,1.9e-08,NA
"b|BWPEM1-9-0|Q|4","b","BWPEM1","9-0","Q","4","gm",3,2,2,"4_2",NA,NA,NA,NA,14,2,2,45,42,3450,2,0,8,0,0,"y","NorthAm",37.373261,-80.524986,1156,4,1,"Dead","Dead","Dead","Dead",6.77e-07,-8.16e-08,1.23e-07,1.9e-08,NA
"b|CBMCK1-1-0|N|37","b","CBMCK1","1-0","N","37","gm",3,4,13,"37_1",0.3457273,0.14258525,0.259953513,0.162552614,14,3,1,31,23,6275,3,0,0,0,0,"n","NorthAm",40.04498333,-105.2325,1606.9,2,4,"Dead","Dead","Dead","Dead",4.75e-07,1.68e-07,-1.17e-08,9.6e-09,NA
"b|CBMCK1-1-0|N|37","b","CBMCK1","1-0","N","37","gm",3,4,13,"37_2",0.16326097,0.06440822,0.085518672,0.065324756,14,3,2,54,51,6275,3,0,1,0,0,"n","NorthAm",40.04498333,-105.2325,1606.9,2,4,"Dead","Dead","Dead","Dead",4.75e-07,1.68e-07,-1.17e-08,9.6e-09,NA
"b|BWPEM1-9-0|Q|5","b","BWPEM1","9-0","Q","5","gm",3,4,13,"5_1",0.24187931,0.082724795,0.116505169,0.073816082,16,2,1,52,43,5357,3,0,8,0,0,"y","NorthAm",37.373261,-80.524986,1156,2,4,"Dead","Dead","Dead","Dead",5.68e-07,-4.09e-08,2.67e-08,3.15e-08,NA
"b|JARI1-1-80|Q|164","b","JARI1","1-80","Q","164","gm",4,5,8,"164_1",0.318149915,0.11995157,0.125557986,0.091242798,14,2,1,35,30,2067,3,0,0,0,0,"y","NorthAm",41.48,-71.52,20.7,4,3,"Dead","Dead","Dead","Dead",5.22e-07,2.23e-08,-4.63e-07,9.39e-08,NA
"b|BWPEM1-9-0|Q|6","b","BWPEM1","9-0","Q","6","gm",4,5,8,NA,NA,NA,NA,NA,13,2,NA,NA,NA,2129,2,0,NA,NA,NA,"y","NorthAm",37.373261,-80.524986,1156,4,3,"Dead","Dead","Dead","Dead",7.99e-07,-6.5e-08,4.68e-08,-2.24e-07,NA
"e|DVGM-20|Q|128","e","DVGM","20","Q","128","gm",4,3,12,"128_1",0.80789956,0.254142735,0.454959802,0.160288982,19,3,1,40,43,2088,3,0,0,0,40,"n","NorthAm",40.87611111,-74.95630278,232,3,6,"Dead","Dead","Dead","Dead",5.44e-07,1.63e-07,3.96e-08,-4.87e-07,NA
"b|BWPEM1-9-0|Q|8","b","BWPEM1","9-0","Q","8","gm",4,3,12,NA,NA,NA,NA,NA,4,2,NA,NA,NA,952,2,0,NA,NA,NA,"y","NorthAm",37.373261,-80.524986,1156,3,6,"Dead","Dead","Dead","Dead",9.64e-07,1.55e-07,-7.96e-08,-4.35e-07,NA
"b|KVEDG1-1-80|Q|278","b","KVEDG1","1-80","Q","278","gm",3,2,18,"278_1",0.950869725,0.271220825,0.467012981,0.178625482,24,3,1,43,44,5988,2,0,0,0,0,"y","NorthAm",39.435278,-76.288333,2,9,4,"Dead","Dead","Dead","Dead",1.73e-07,-1.38e-07,-2.52e-07,2.56e-07,NA
"b|KVEDG1-1-80|Q|278","b","KVEDG1","1-80","Q","278","gm",3,2,18,"278_2",0.51096283,0.13896424,0.230639631,0.120193457,24,3,2,64,64,5988,2,0,2,2,1,"y","NorthAm",39.435278,-76.288333,2,9,4,"Dead","Dead","Dead","Dead",1.73e-07,-1.38e-07,-2.52e-07,2.56e-07,NA
"b|MSMID1-1-20|Q|375","b","MSMID1","1-20","Q","375a","gm",3,2,18,NA,NA,NA,NA,NA,17,2,NA,NA,NA,5535,3,0,NA,NA,NA,"y","NorthAm",41.60111111,-72.70111111,5,9,4,"Dead","Dead","Dead","Dead",3.93e-07,2.51e-07,6.34e-08,1.06e-08,NA
"e|DVGM-20|Q|127","e","DVGM","20","Q","127","gm",4,6,16,"127_1",0.44175247,0.10190475,0.304200231,0.120431734,15,4,1,32,35,4768,3,0,0,0,0,"n","NorthAm",40.87611111,-74.95630278,232,8,4,"7","9","32","6",3.35e-07,2.29e-07,-8.73e-08,2.48e-08,NA
"e|DVGM-20|Q|127","e","DVGM","20","Q","127","gm",4,6,16,"127_2",NA,NA,NA,NA,15,4,2,52,48,4768,3,0,7,0,0,"n","NorthAm",40.87611111,-74.95630278,232,8,4,"7","9","32","6",3.35e-07,2.29e-07,-8.73e-08,2.48e-08,NA
"b|KVEDG1-1-80|Q|279","b","KVEDG1","1-80","Q","279","gm",4,6,16,"279_1",0.56905025,0.296965635,0.313166831,0.148039377,19,3,1,32,34,5647,3,0,0,0,0,"y","NorthAm",39.435278,-76.288333,2,8,4,"12","12","120","8",3.88e-07,1.73e-08,1.16e-07,-2.99e-08,NA
"b|KVEDG1-1-80|Q|279","b","KVEDG1","1-80","Q","279","gm",4,6,16,"279_2",0.20338828,0.0992714,0.099641065,0.051028134,19,3,2,47,52,5647,3,0,6,0,0,"y","NorthAm",39.435278,-76.288333,2,8,4,"12","12","120","8",3.88e-07,1.73e-08,1.16e-07,-2.99e-08,NA
"d|KVEDG1-1-80|Q|294","d","KVEDG1","1-80","Q","294","gm",3,2,17,"294_1",0.40292153,0.12836582,0.181168144,0.126020413,16,3,1,39,36,4544,3,8,3,0,0,"n","NorthAm",39.435278,-76.288333,2,9,4,"15","16","54","6",1.94e-07,8.84e-08,1.33e-07,3.92e-08,NA
"d|KVEDG1-1-80|Q|294","d","KVEDG1","1-80","Q","294","gm",3,2,17,"294_2",0.473864705,0.17488648,0.281300916,0.120821642,16,3,2,37,35,4544,3,8,34,0,4,"n","NorthAm",39.435278,-76.288333,2,9,4,"15","16","54","6",1.94e-07,8.84e-08,1.33e-07,3.92e-08,NA
"b|MHBUR1-4-20|Q|343","b","MHBUR1","4-20","Q","343","gm",3,2,17,"343_1",0.49381397,0.122606525,0.21418937,0.095250184,12,2,1,33,36,4563,3,8,0,0,0,"y","NorthAm",41.9675,-71.7069,128,9,4,"9","6","25","6",3.62e-07,1.13e-07,-8.01e-08,3.33e-08,NA
"b|MHBUR1-4-20|Q|343","b","MHBUR1","4-20","Q","343","gm",3,2,17,"343_2",0.75106065,0.205821035,0.228949772,0.14613316,12,2,2,36,40,4563,3,8,1,2,6,"y","NorthAm",41.9675,-71.7069,128,9,4,"9","6","25","6",3.62e-07,1.13e-07,-8.01e-08,3.33e-08,NA
"e|JWBOY-2-80|Q|271","e","JWBOY1","2-80","Q","271","gm",3,4,18,"271_1",0.480358705,0.209831965,0.181961343,0.089087474,13,3,1,60,60,7651,3,0,1,3,2,"n","NorthAm",39.061684,-78.074413,250.9,9,4,"Dead","Dead","Dead","Dead",2.34e-06,9.7e-08,1.69e-08,-4.89e-08,NA
"b|KVEDG1-1-80|Q|280","b","KVEDG1","1-80","Q","280","gm",3,4,18,"280_1",0.272063215,0.06585576,0.312201197,0.142104112,5,2,1,34,25,3010,2,0,0,0,0,"y","NorthAm",39.435278,-76.288333,2,9,4,"Dead","Dead","Dead","Dead",3.08e-07,1.1e-07,-4.95e-08,-1.57e-08,NA
"b|KVEDG1-1-80|Q|280","b","KVEDG1","1-80","Q","280","gm",3,4,18,"280_2",0.21956527,0.097017065,0.136731748,0.086152334,5,2,2,45,48,3010,2,0,0,0,7,"y","NorthAm",39.435278,-76.288333,2,9,4,"Dead","Dead","Dead","Dead",3.08e-07,1.1e-07,-4.95e-08,-1.57e-08,NA
"b|KVEDG1-1-80|Q|281","b","KVEDG1","1-80","Q","281","gm",4,4,2,"281_1",0.1186483,0.040366095,0.123954344,0.035052742,9,2,1,46,51,4075,3,0,3,1,1,"y","NorthAm",39.435278,-76.288333,2,6,2,"10","10","14","2",4.8e-07,7.61e-08,-4.19e-08,7.76e-08,NA
"d|VRPET2-3-20|Q|526","d","VRPET2","3-20","Q","526","gm",4,4,2,"526_1",0.638452865,0.19536562,0.480842236,0.18894721,19,3,1,42,42,8718,3,0,0,0,0,"n","NorthAm",42.531117,-72.189784,329.1,6,2,"26","29","99","9",6.31e-07,-1.84e-07,-1.14e-07,8.99e-08,NA
"d|VRPET2-3-20|Q|526","d","VRPET2","3-20","Q","526","gm",4,4,2,"526_2",0.28281624,0.114843925,0.154871868,0.05726666,19,3,2,57,58,8718,3,0,14,0,1,"n","NorthAm",42.531117,-72.189784,329.1,6,2,"26","29","99","9",6.31e-07,-1.84e-07,-1.14e-07,8.99e-08,NA
"c|KVEDG1-1-80|Q|286","c","KVEDG1","1-80","Q","286","gm",3,3,11,"286_1",0.33510326,0.05591969,NA,NA,19,2,1,35,36,4920,2,1,0,0,1,"y","NorthAm",39.435278,-76.288333,2,2,5,"11","16","127","7",6.59e-07,-1.02e-07,1.57e-07,-5.55e-08,NA
"c|KVEDG1-1-80|Q|286","c","KVEDG1","1-80","Q","286","gm",3,3,11,"286_2",0.46916842,0.157944605,0.230122327,0.10051394,19,2,2,61,60,4920,2,1,0,0,19,"y","NorthAm",39.435278,-76.288333,2,2,5,"11","16","127","7",6.59e-07,-1.02e-07,1.57e-07,-5.55e-08,NA
"c|VRCAN-1-40|Q|493","c","VRCAN","1-40","Q","493","gm",3,3,11,NA,NA,NA,NA,NA,0,0,NA,NA,NA,1200,2,1,NA,NA,NA,"y","NorthAm",42.003658,-73.328612,203,2,5,"8","10","34","5",1.18e-06,1.7e-08,5.53e-08,-2.75e-07,NA
"c|KVEDG1-1-80|Q|291","c","KVEDG1","1-80","Q","291","gm",4,1,16,"291_1",0.32491811,0.081677875,0.122833519,0.079209808,16,2,1,54,49,2646,1,0,1,0,1,"y","NorthAm",39.435278,-76.288333,2,8,4,"7","9","36","4",5.26e-07,1.39e-07,-1.68e-07,4.08e-08,NA
"a|SMAKC1-B|N|434","a","SMAKC1","B","N","434","gm",4,1,16,"434_1",0.25695626,0.15429808,0.15882062,0.100048217,19,3,1,49,45,2988,2,0,4,0,1,"n","NorthAm",41.173591,-81.643766,307,8,4,"Dead","Dead","Dead","Dead",4.95e-07,3.78e-08,-1.04e-07,-2.64e-08,NA
"e|CRSOSO-3-40|Q|53","e","CRSORO","3-40","Q","53","gm",4,6,15,"53_1",0.4745932,0.16146438,NA,NA,15,3,1,36,40,6174,3,0,0,0,0,"n","NorthAm",44.89568,-68.675117,59,8,4,"Dead","Dead","Dead","Dead",3.44e-07,-1.52e-08,1.06e-07,1.01e-07,NA
"e|CRSOSO-3-40|Q|53","e","CRSORO","3-40","Q","53","gm",4,6,15,"53_2",0.341273575,0.10291525,0.259401722,0.114247362,15,3,2,45,54,6174,3,0,0,38,0,"n","NorthAm",44.89568,-68.675117,59,8,4,"Dead","Dead","Dead","Dead",3.44e-07,-1.52e-08,1.06e-07,1.01e-07,NA
"c|KVEDG1-1-80|Q|293","c","KVEDG1","1-80","Q","293","gm",4,3,16,"293_1",0.17377062,0.081362235,0.138611285,0.101467048,3,2,1,32,31,1592,2,0,0,0,1,"y","NorthAm",39.435278,-76.288333,2,8,4,"Dead","Dead","Dead","Dead",1.1e-06,-1.32e-07,-2.82e-08,5.49e-08,NA
"e|RULEB1-20|N|430","e","RULEB1","20","N","430","gm",4,3,16,"430_1",0.370761435,0.103739535,0.278197094,0.154223749,19,4,1,31,34,6397,3,0,4,0,0,"n","NorthAm",40.328062,-76.505785,146.3,8,4,"Dead","Dead","Dead","Dead",4.53e-07,2.23e-08,-4.8e-08,-6.9e-08,NA
"e|RULEB1-20|N|430","e","RULEB1","20","N","430","gm",4,3,16,"430_2",0.350066635,0.112543705,0.143611888,0.119305333,19,4,2,42,39,6397,3,0,10,0,0,"n","NorthAm",40.328062,-76.505785,146.3,8,4,"Dead","Dead","Dead","Dead",4.53e-07,2.23e-08,-4.8e-08,-6.9e-08,NA
"d|KVEDG1-1-80|Q|298","d","KVEDG1","1-80","Q","298","gm",4,3,14,"298_1",0.18989975,0.127463345,0.206602248,0.137002818,11,2,1,62,60,8010,3,0,9,2,1,"n","NorthAm",39.435278,-76.288333,2,5,5,"Dead","Dead","Dead","Dead",7.91e-07,1.32e-07,-1.13e-08,-5.73e-09,NA
"a|SMITH1-20|Q|48","a","SMITH1","20","Q","48","gm",4,3,14,"48_1",0.17326846,0.0699206,0.145750077,0.077379407,5,3,1,40,35,4050,2,0,2,0,0,"n","NorthAm",42.43150556,-76.38616667,326,5,5,"Dead","Dead","Dead","Dead",7.63e-07,-3.52e-08,3.61e-08,-4.28e-09,NA
"a|SMITH1-20|Q|48","a","SMITH1","20","Q","48","gm",4,3,14,"48_2",0.167227945,0.04000992,0.152078427,0.095076892,5,3,2,53,50,4050,2,0,4,0,1,"n","NorthAm",42.43150556,-76.38616667,326,5,5,"Dead","Dead","Dead","Dead",7.63e-07,-3.52e-08,3.61e-08,-4.28e-09,NA
"b|JBBLB2-1-20|Q|203","b","JBBLB2","1-20","Q","203","gm",3,5,19,"203_1",0.338487765,0.06416398,0.189134623,0.098586063,14,2,1,39,35,3665,2,0,0,0,0,"y","NorthAm",38.90765,-75.05181667,0,8,5,"Dead","Dead","Dead","Dead",5.27e-07,1.36e-07,-5.33e-08,4.46e-08,NA
"b|JBBLB2-1-20|Q|203","b","JBBLB2","1-20","Q","203","gm",3,5,19,"203_2",0.06108171,0.06022877,0.103020784,0.107358989,14,2,2,46,50,3665,2,0,6,0,3,"y","NorthAm",38.90765,-75.05181667,0,8,5,"Dead","Dead","Dead","Dead",5.27e-07,1.36e-07,-5.33e-08,4.46e-08,NA
"a|JARI1-1-80|Q|161","a","JARI1","1-80","Q","161","gm",3,5,19,NA,NA,NA,NA,NA,8,2,NA,NA,NA,7814,3,0,NA,NA,NA,"y","NorthAm",41.48,-71.52,20.7,8,5,"Dead","Dead","Dead","Dead",7.65e-07,1.65e-07,-8.17e-09,1.67e-07,NA
"b|VRCAN-1-40|Q|490","b","VRCAN","1-40","Q","490","gm",1,6,14,"490_1",0.169074335,0.06442036,0.148888387,0.132323924,10,2,1,47,48,4906,2,0,2,0,0,"y","NorthAm",42.003658,-73.328612,203,5,3,"Dead","Dead","Dead","Dead",7.87e-07,-6.56e-08,6.71e-08,3.35e-09,NA
"b|VRCAN-1-40|Q|490","b","VRCAN","1-40","Q","490","gm",1,6,14,"490_2",0.111442845,0.075740595,0.08710507,0.05936783,10,2,2,53,50,4906,2,0,6,0,0,"y","NorthAm",42.003658,-73.328612,203,5,3,"Dead","Dead","Dead","Dead",7.87e-07,-6.56e-08,6.71e-08,3.35e-09,NA
"a|JARI1-1-80|Q|162","a","JARI1","1-80","Q","162","gm",1,6,14,NA,NA,NA,NA,NA,3,2,NA,NA,NA,5999,3,0,NA,NA,NA,"y","NorthAm",41.48,-71.52,20.7,5,3,"Dead","Dead","Dead","Dead",1.06e-06,7.25e-08,-4.5e-08,6.99e-08,NA
"a|JARI1-1-80|Q|163","a","JARI1","1-80","Q","163","gm",1,6,5,"163_1",0.23739395,0.09354585,0.150629977,0.081375963,4,2,1,53,50,4570,2,0,0,0,0,"y","NorthAm",41.48,-71.52,20.7,1,3,"Dead","Dead","Dead","Dead",1.05e-06,3.58e-07,5.78e-08,4.69e-08,NA
"a|JARI1-1-80|Q|163","a","JARI1","1-80","Q","163","gm",1,6,5,"163_2",0.10493262,0.0386595,0.090812414,0.042471822,4,2,2,48,40,4570,2,0,1,1,0,"y","NorthAm",41.48,-71.52,20.7,1,3,"Dead","Dead","Dead","Dead",1.05e-06,3.58e-07,5.78e-08,4.69e-08,NA
"e|RULEB1-20|N|427","e","RULEB1","20","N","427","gm",1,6,5,"427_1",0.238657055,0.095836605,0.180719814,0.056746783,13,4,1,50,50,7189,4,0,3,3,0,"n","NorthAm",40.328062,-76.505785,146.3,1,3,"Dead","Dead","Dead","Dead",6.47e-07,3.91e-07,-3.46e-08,1.15e-08,NA
"e|RULEB1-20|N|427","e","RULEB1","20","N","427","gm",1,6,5,"427_2",0.20481282,0.06815598,0.154561485,0.04005656,13,4,2,55,59,7189,4,0,3,1,0,"n","NorthAm",40.328062,-76.505785,146.3,1,3,"Dead","Dead","Dead","Dead",6.47e-07,3.91e-07,-3.46e-08,1.15e-08,NA
"a|JARI1-1-80|Q|158","a","JARI1","1-80","Q","158","gm",3,4,7,"158_1",0.21117702,0.086016585,0.190255448,0.096820646,9,2,1,54,53,7050,3,0,0,1,0,"y","NorthAm",41.48,-71.52,20.7,4,4,"Dead","Dead","Dead","Dead",1.02e-06,-8.31e-09,-9.3e-08,9.52e-08,NA
"a|JARI1-1-80|Q|158","a","JARI1","1-80","Q","158","gm",3,4,7,"158_2",0.065923205,0.04162886,0.105365894,0.05601029,9,2,2,61,59,7050,3,0,0,0,0,"y","NorthAm",41.48,-71.52,20.7,4,4,"Dead","Dead","Dead","Dead",1.02e-06,-8.31e-09,-9.3e-08,9.52e-08,NA
"b|CBMCK1-1-0|N|39","b","CBMCK1","1-0","N","39","gm",3,4,7,"39_1",0.12862334,0.041607255,0.136904182,0.097892893,11,4,1,51,52,4092,2,0,1,0,0,"n","NorthAm",40.04498333,-105.2325,1606.9,4,4,"Dead","Dead","Dead","Dead",8.91e-07,1.49e-07,-3.3e-08,-4.5e-09,NA
"b|CBMCK1-1-0|N|39","b","CBMCK1","1-0","N","39","gm",3,4,7,"39_2",0.283447385,0.088608165,NA,NA,11,4,2,40,36,4092,2,0,2,0,0,"n","NorthAm",40.04498333,-105.2325,1606.9,4,4,"Dead","Dead","Dead","Dead",8.91e-07,1.49e-07,-3.3e-08,-4.5e-09,NA
"a|JARI1-1-80|Q|159","a","JARI1","1-80","Q","159","gm",2,2,18,"159_1",0.185898695,0.038065875,0.154371807,0.066429495,7,2,1,62,62,8540,3,0,2,0,1,"y","NorthAm",41.48,-71.52,20.7,3,5,"Dead","Dead","Dead","Dead",1.14e-06,-6.83e-08,2.05e-08,1.03e-07,NA
"a|JARI1-1-80|Q|159","a","JARI1","1-80","Q","159","gm",2,2,18,"159_2",0.111507745,0.084283035,0.08391503,0.032442526,7,2,2,62,68,8540,3,0,7,0,0,"y","NorthAm",41.48,-71.52,20.7,3,5,"Dead","Dead","Dead","Dead",1.14e-06,-6.83e-08,2.05e-08,1.03e-07,NA
"b|SMITH1-20|Q|462","b","SMITH1","20","Q","462","gm",2,2,18,"462_1",0.309841975,0.064866865,0.243658443,0.105041204,10,3,1,33,30,4122,2,0,1,0,0,"n","NorthAm",42.43150556,-76.38616667,326,3,5,"Dead","Dead","Dead","Dead",7.42e-07,6.98e-08,4.68e-08,-4.71e-10,NA
"b|SMITH1-20|Q|462","b","SMITH1","20","Q","462","gm",2,2,18,"462_2",0.286427895,0.152986755,0.181823396,0.069657065,10,3,2,58,54,4122,2,0,11,0,1,"n","NorthAm",42.43150556,-76.38616667,326,3,5,"Dead","Dead","Dead","Dead",7.42e-07,6.98e-08,4.68e-08,-4.71e-10,NA
"a|JARI1-1-80|Q|160","a","JARI1","1-80","Q","160","gm",2,5,7,"160_1",0.238527255,0.078751725,NA,NA,15,2,1,32,25,11180,4,0,0,0,0,"y","NorthAm",41.48,-71.52,20.7,1,4,"32","31","85","17",3.61e-07,2.02e-07,1.73e-07,-1.55e-08,NA
"a|JARI1-1-80|Q|160","a","JARI1","1-80","Q","160","gm",2,5,7,"160_2",0.373287645,0.108321045,0.228811824,0.103514065,15,2,2,58,50,11180,4,0,2,0,0,"y","NorthAm",41.48,-71.52,20.7,1,4,"32","31","85","17",3.61e-07,2.02e-07,1.73e-07,-1.55e-08,NA
"d|MHBUR1-4-20|Q|351","d","MHBUR1","4-20","Q","351","gm",2,5,7,"351_1",0.44534953,0.24743652,0.252331904,0.128164906,7,2,1,35,40,1841,2,0,0,0,0,"y","NorthAm",41.9675,-71.7069,128,1,4,"7","10","35","4",7.83e-07,1.09e-07,-1.17e-07,3.91e-09,NA
"d|JARI1-1-80|Q|179","d","JARI1","1-80","Q","179","gm",1,2,11,NA,NA,NA,NA,NA,12,2,NA,NA,NA,4716,2,0,NA,NA,NA,"y","NorthAm",41.48,-71.52,20.7,8,2,"13","12","68","6",1.02e-06,-1.99e-07,-1.08e-07,1.34e-07,NA
"a|JWBOY-2-80|Q|251","a","JWBOY1","2-80","Q","251","gm",1,5,9,"251_1",0.528630075,0.1688992,0.283249427,0.138768234,11,3,1,32,32,8992,3,1,4,0,0,"n","NorthAm",39.061684,-78.074413,250.9,2,1,"Dead","Dead","Dead","Dead",4.57e-07,-8.75e-08,3.87e-09,2.7e-08,NA
"a|JWBOY-2-80|Q|251","a","JWBOY1","2-80","Q","251","gm",1,5,9,"251_2",0.32009284,0.102413395,0.164338527,0.092000952,11,3,2,58,60,8992,3,1,10,0,0,"n","NorthAm",39.061684,-78.074413,250.9,2,1,"Dead","Dead","Dead","Dead",4.57e-07,-8.75e-08,3.87e-09,2.7e-08,NA
