"Tag","petri_dish","population","family","ID","gh_bench","gh_col","gh_row","Row_Field","Col_Field","z_RGR1","z_RGR2","z_RGR3","z_RGR4","z_ChlorA","z_ChlorB","z_gluc_Conc","z_flav_Conc","Z_Leaf_Len","z_Leaf_Wid","z_TotalLeaf_Area","z_NumberOfLeaves","z_log_len_bolt","z_log_wid_bolt","z_log_stemheight_bolt","z_log_leafnumber_bolt","mortality"
"c|SMITH1-20|Q|468","c","SMITH1","20","468",1,1,2,1,1,1.08605271541915,3.91134577671063,0.192641466524021,1.02739509283033,-0.27166063416628,-0.837373001943125,0.830253713576778,-0.017057572225734,-1.05983570144704,-0.669903355940834,2.41366129593151,1.40940949052479,0.344629378207336,0.289159590993038,0.951944937818982,0.108095005031815,"1"
"c|SMITH1-20|Q|468","c","SMITH1","20","468",1,1,2,1,1,1.08605271541915,3.91134577671063,0.192641466524021,1.02739509283033,-0.555409811651153,1.57357502993032,0.365202233746924,-0.979373943139031,2.05270851794921,2.11333612507128,2.41366129593151,1.40940949052479,0.344629378207336,0.289159590993038,0.951944937818982,0.108095005031815,"1"
"b|VRCAN-1-40|Q|484","b","VRCAN","1-40","484",2,2,11,4,5,0.412726741669437,-1.26615795473875,-0.0235095413888353,0.967272922642776,-0.743242203895273,-0.475286286841112,0.0127903311446369,-0.0913464658072002,-0.980026875308671,-1.09809404532731,-0.0797862244531566,0.112862869358431,0.619857275695455,0.437210681965965,1.10025691546434,0.833456575950672,"1"
"b|VRCAN-1-40|Q|484","b","VRCAN","1-40","484",2,2,11,4,5,0.412726741669437,-1.26615795473875,-0.0235095413888353,0.967272922642776,-0.485566442153568,-0.221645552674293,-0.94909581555186,-1.10146913236696,0.775767299735366,0.686033827116352,-0.0797862244531566,0.112862869358431,0.619857275695455,0.437210681965965,1.10025691546434,0.833456575950672,"1"
"b|VRCAN-1-40|Q|487","b","VRCAN","1-40","487",1,1,6,2,1,0.188284750419531,0.682760353264215,-0.290377545571748,-0.536692274018664,-0.483487574823242,-0.338588914857334,-0.765007639527909,-0.73896681110525,1.09500260428883,1.39968497609382,-0.356999438686882,-1.18368375180793,-0.317357798829474,0.123652552439214,-0.250782852335624,-0.248766162480647,"1"
"c|VRCAN-1-40|Q|491","c","VRCAN","1-40","491",2,2,21,8,6,0.0356641963695958,0.256204648116397,0.715509547117691,0.528198891879109,1.05604626299088,1.43776854274167,-0.0990864553743283,-0.430461529268033,-1.53868865827723,-1.16945916022506,-2.027047199596,-1.18368375180793,-0.580004243875543,-0.168119315726097,0.348226406654494,-1.45191118585597,"1"
"c|VRCAN-1-40|Q|497","c","VRCAN","1-40","497",2,4,13,3,3,-1.46360830517977,0.00615475199526194,1.3313587875398,0.720407648084781,-1.06585543355483,-0.557284294547886,-1.28243780298295,-1.61667642448022,-0.820409223031941,-0.74126847083858,-1.39139906504733,-1.18368375180793,-0.202050903737115,-0.168119315726097,0.206178128539045,-0.248766162480647,"1"
"d|VRCAN-1-40|Q|501","d","VRCAN","1-40","501",4,1,22,8,5,0.816722325919267,1.44761885904651,-9.98859905750341e-18,0,1.01321865398626,0.0661888613188406,-0.773398396304989,1.36175815937377,1.33442908270392,1.47105009099156,-0.921431439642598,-1.18368375180793,0.488806320638856,0.437210681965965,0.154276035158458,0.108095005031815,"1"
"e|VRCAN-1-40|Q|504","e","VRCAN","1-40","504",4,6,22,9,6,-1.49503018395476,3.17590490576612,-0.470302127577422,0.443481288433007,-3.24035320211271e-16,4.17263251701859e-16,-4.09273056089083e-16,8.81375386235202e-16,-0.580982744616845,-0.74126847083858,-0.386133311520362,0.112862869358431,1.26526697235267,1.26316010386055,0.348226406654494,-0.0591544119834215,"1"
"e|VRCAN-1-40|Q|504","e","VRCAN","1-40","504",4,6,22,9,6,-1.49503018395476,3.17590490576612,-0.470302127577422,0.443481288433007,-0.42071892705013,0.397874320705942,-0.244272025092901,0.611302698960053,-0.341556266201749,0.257843137729872,-0.386133311520362,0.112862869358431,1.26526697235267,1.26316010386055,0.348226406654494,-0.0591544119834215,"1"
"a|VRPET2-3-20|Q|508","a","VRPET2","3-20","508",2,1,1,1,2,-0.655617136680113,-0.140933422193641,0.4462264478743,-1.63255546698275,-0.515532491514787,-0.519926139612739,-4.09273056089083e-16,8.81375386235202e-16,-0.102129787786653,-0.0276173218611145,0.619132442006607,0.112862869358431,0.418520813002491,0.208841404673894,0.512209109219122,-0.0591544119834215,"1"
"a|VRPET2-3-20|Q|508","a","VRPET2","3-20","508",2,1,1,1,2,-0.655617136680113,-0.140933422193641,0.4462264478743,-1.63255546698275,-1.3520623192302,1.84218438757389,-4.09273056089083e-16,8.81375386235202e-16,0.53634082132027,0.900129171809591,0.619132442006607,0.112862869358431,0.418520813002491,0.208841404673894,0.512209109219122,-0.0591544119834215,"1"
"b|VRPET2-3-20|Q|512","b","VRPET2","3-20","512",2,2,19,3,5,0.322949945169475,-0.470043211941311,0.444415126578941,-0.129501212293853,-0.609678327073507,-0.389718576221716,0.142465710071924,-1.04919177927514,-0.0223209616482872,-0.74126847083858,0.802764125320667,1.40940949052479,0.266741915474635,0.208841404673894,0.318258737723087,0.257704706649664,"1"
"b|VRPET2-3-20|Q|512","b","VRPET2","3-20","512",2,2,19,3,5,0.322949945169475,-0.470043211941311,0.444415126578941,-0.129501212293853,0.488126250555265,-1.27817260586176,-0.453278212793763,-0.732088224549047,0.695958473597001,0.900129171809591,0.802764125320667,1.40940949052479,0.266741915474635,0.208841404673894,0.318258737723087,0.257704706649664,"1"
"b|VRPET2-3-20|Q|515","b","VRPET2","3-20","515",2,6,11,4,5,0.255617347794503,0.59083024439615,0.96909452846797,-0.328997504279834,-0.00972767014824781,0.0377549636652479,0.331639191892988,-0.73896681110525,-1.1396445275854,-1.24082427512281,-1.03296414473239,1.40940949052479,0.619857275695455,0.289159590993038,0.118212178215742,0.257704706649664,"1"
"b|VRPET2-3-20|Q|515","b","VRPET2","3-20","515",2,6,11,4,5,0.255617347794503,0.59083024439615,0.96909452846797,-0.328997504279834,0.673311514178798,0.694998005190646,-0.429122991825453,-0.697351290991709,-0.66079157075521,-0.527173126145341,-1.03296414473239,1.40940949052479,0.619857275695455,0.289159590993038,0.118212178215742,0.257704706649664,"1"
"c|VRPET2-3-20|Q|517","c","VRPET2","3-20","517",4,6,10,3,6,-0.125934037330336,0.153242926184165,-0.0392076592819478,-0.00415559687252379,0.317990396322394,0.206923026842721,-0.346486732071912,1.88006082337605,-0.181938613925018,-0.455808011247594,-0.403495922602942,-1.18368375180793,1.09559260062249,0.959326481724044,0.749585179473096,1.81771089753745,"1"
"e|CRSOSO-3-40|Q|51","e","CRSORO","3-40","51",1,6,18,9,3,-0.173066855492817,0.829848527453117,0.50841514568163,0.174753406534082,-0.684351917538314,-0.231887570784678,-0.0245866789979225,1.03158527431345,-0.501173918478479,-0.812633585736327,0.435795040236319,1.40940949052479,0.418520813002491,0.505769923432586,0.524798391021297,0.257704706649664,"1"
