"Tag","petri_dish","population","family","common_garden","ID","gh_bench","gh_col","gh_row","Row_Field","Col_Field","z_RGR1","z_RGR2","z_RGR3","z_RGR4","z_ChlorA","z_ChlorB","z_gluc_Conc","z_flav_Conc","z_Leaf_Len","z_Leaf_Wid","z_TotalLeaf_Area","z_NumberOfLeaves","mortality"
"b|VRPET2-3-20|Q|509","b","VRPET2","3-20","Q","509",2,5,11,4,5,-0.603681796262393,-0.843576559344384,1.1315254868465,0.49059535004729,0.627129904625098,-0.249690320292954,0.317489623668394,-0.390019053626729,-1.45812216923025,-1.24017985842127,-1.34920429988207,1.40867751982337,"1"
"a|CWRIC2-X2|Q|82","a","CWRIC2","X2","Q","82",2,5,11,4,5,-1.47855096653852,-0.42165273758811,-0.349365838641701,1.71881786752043,-0.210000967527644,0.144631003224923,-0.702347652970313,-0.464269371463631,-1.77719168031392,-1.24017985842127,-1.39479424992123,0.112804254517106,"1"
"a|CWRIC2-X2|Q|82","a","CWRIC2","X2","Q","82",2,5,11,4,5,-1.47855096653852,-0.42165273758811,-0.349365838641701,1.71881786752043,-0.742330340695215,-0.442714165943028,-0.714546055481815,-0.990209122808353,-0.740215769291994,-0.669555444540614,-1.39479424992123,0.112804254517106,"1"
"a|MSMID1-1-20|Q|370","a","MSMID1","1-20","Q","370",2,3,7,1,3,-0.285139688110571,-1.03579446768805,-0.636612892811376,0.248410628292024,-0.538526594427016,-0.345350455085696,0,0,0.376527519500848,0.400365331485613,-0.241809706995275,-1.18306901078916,"0"
"a|MSMID1-1-20|Q|370","a","MSMID1","1-20","Q","370",2,3,7,1,3,-0.285139688110571,-1.03579446768805,-0.636612892811376,0.248410628292024,-1.80774169168019,-1.05126286548598,-1.36334858906233,-0.817989635603317,0.695597030584517,1.04231779710135,-0.241809706995275,-1.18306901078916,"0"
"d|VRPET2-3-20|Q|530","d","VRPET2","3-20","Q","530",2,3,7,1,3,0.434944936655167,-0.0306013905944893,-1.80732567661215,1.1816412290407,-0.187327720417087,-0.382427257354796,-0.608064166891828,-0.121892905882361,-0.500913635979242,-0.241587134130123,-1.01183866959225,-1.18306901078916,"1"
"d|VRPET2-3-20|Q|530","d","VRPET2","3-20","Q","530",2,3,7,1,3,0.434944936655167,-0.0306013905944893,-1.80732567661215,1.1816412290407,-0.915049475654641,-0.679728064523083,0,0,-0.341378880437407,0.043725072810204,-1.01183866959225,-1.18306901078916,"1"
"d|JBCHY1-1-50|Q|237","d","JBCHY1","1-50","Q","237",3,1,16,7,6,-1.71857917479377,0.160513929364799,-0.10134369733133,0.902127283255487,-0.348800146444283,-0.0922004793602119,-1.33132778246964,-0.815583375303047,-1.37835479145933,-1.31150791015635,-1.70304113792796,0.112804254517106,"1"
"a|MSMID1-1-20|Q|371","a","MSMID1","1-20","Q","371",3,1,16,7,6,-1.64455178346271,-0.129834345188735,0.458063906062133,0.402279868805708,0,0,0,0,0,0,-1.10360682709044,0.112804254517106,"1"
"b|JBCHY1-1-50|Q|226","b","JBCHY1","1-50","Q","226",4,4,20,9,6,0.143321879896457,-0.445174623121561,-1.8676716963957,1.19985060661628,3.23406745662458,2.20998704572945,1.15892526357638,1.25139422262886,-1.77719168031392,-1.81080427230192,-1.94246190781106,-1.18306901078916,"0"
"c|CWRIC2-X2|Q|94","c","CWRIC2","X2","Q","94",4,4,20,9,6,0.569540193620726,-0.764925254591908,0.89617600969067,-2.5603858627418,-0.766423637863168,-0.39700197980235,-1.26194936818547,-0.669488999929513,-0.899750524833828,-0.170259082395041,-1.71186499922587,-1.18306901078916,"0"
"d|JBBLB2-1-20|Q|212","d","JBBLB2","1-20","Q","212",3,3,16,7,6,-0.9065211244349,-0.687413291169958,0.104617268189909,-0.661147781608393,1.57595148454641,1.08023903492634,-0.308186771817401,-0.791864523771814,-1.45812216923025,-1.24017985842127,-0.854773938489584,0.112804254517106,"1"
"b|JBCHY1-1-50|Q|227","b","JBCHY1","1-50","Q","227",3,3,16,7,6,-1.26095530111087,-0.57344240517116,1.13756008882485,-1.77738262699169,1.67704866264799,0.856158114839546,0.28826428431792,0.605828959213572,-1.37835479145933,-1.31150791015635,-1.42950143769298,-1.18306901078916,"1"
"b|JBCHY1-1-50|Q|227","b","JBCHY1","1-50","Q","227",3,3,16,7,6,-1.26095530111087,-0.57344240517116,1.13756008882485,-1.77738262699169,1.60684675584753,0.876409370611741,0.0191370289079054,1.11664364581374,-0.421146258208325,-0.384243237600287,-1.42950143769298,-1.18306901078916,"1"
"d|JBCHY1-1-50|Q|238","d","JBCHY1","1-50","Q","238",1,3,12,5,3,0.300349679689609,-1.54114747719579,0.503926881097627,-1.44961383063118,-0.991769346576785,-0.405090115689165,-1.07439892957113,-0.86680234455165,-1.2188200359175,-1.24017985842127,-1.95569769975791,-1.18306901078916,"1"
"d|JWBOY-2-80|Q|255","d","JWBOY1","2-80","Q","255",1,3,12,5,3,0.412512393827574,-1.10011212344358,-0.448333311086715,0.396817055533033,0.420684909011315,0.400152386884376,-1.1158226714331,0.881517639330218,0.456294897271765,0.757005590161022,1.95621414231229,0.112804254517106,"0"
"d|JWBOY-2-80|Q|255","d","JWBOY1","2-80","Q","255",1,3,12,5,3,0.412512393827574,-1.10011212344358,-0.448333311086715,0.396817055533033,-0.423631372670677,0.00137269023199021,-0.642626307341084,-0.384862781554722,2.29094458600286,2.11223857312757,1.95621414231229,0.112804254517106,"0"
"e|VSGARO1-1-0|Q|547","e","VSGAR01","1-0","Q","547",1,1,1,1,1,0.973325964517402,4.01957327469658,0.26737048354613,-0.440814312943828,-0.364865514810104,-0.610298718706715,-0.612638567833641,-0.316112487261294,0.536062275042682,0.257709228015449,2.61888612578478,0.112804254517106,"0"
"e|VSGARO1-1-0|Q|547","e","VSGAR01","1-0","Q","547",1,1,1,1,1,0.973325964517402,4.01957327469658,0.26737048354613,-0.440814312943828,0.520272122432446,0.485495199223046,-0.231946756120513,-1.03111554791294,2.4504793415447,2.3975507800679,2.61888612578478,0.112804254517106,"0"
"e|VRCAN-1-40|Q|503","e","VRCAN","1-40","Q","503",2,3,19,3,5,-1.29011760678674,-0.857542678879871,0.84186459188548,0.448713781623447,-0.108525109410763,0.0489090363218772,-0.0990349954222711,-0.702832892661825,-1.2188200359175,-1.59682011709668,0.828230539730393,1.40867751982337,"0"
"e|VRCAN-1-40|Q|503","e","VRCAN","1-40","Q","503",2,3,19,3,5,-1.29011760678674,-0.857542678879871,0.84186459188548,0.448713781623447,-0.124775062403458,0.289490865543936,-0.530299350881002,-0.792552026714749,0.0574580084171789,0.257709228015449,0.828230539730393,1.40867751982337,"0"
"e|MHNAT1-2-0|Q|365","e","MHNAT1","2-0","Q","365",2,5,2,1,2,-0.260463891000219,-0.665692299997662,1.11342168091143,0.809259457620009,0.357758326363159,0.422734855962335,1.13656152563863,1.16648760917647,-0.500913635979242,-0.669555444540614,-0.933306304040918,0.112804254517106,"1"
"e|MHNAT1-2-0|Q|365","e","MHNAT1","2-0","Q","365",2,5,2,1,2,-0.260463891000219,-0.665692299997662,1.11342168091143,0.809259457620009,0.177101177224649,-0.0412384239950366,0.493095793156894,0.876017615786743,0.0574580084171789,0.115053124545286,-0.933306304040918,0.112804254517106,"1"
"b|VRCAN-1-40|Q|481","b","VRCAN","1-40","Q","481",2,5,2,1,2,-0.0495979884208438,-0.309923781304218,-0.0723776078352288,0.390443773381578,-0.471633382379707,-0.665883006055214,-0.394846256326197,0,0.376527519500848,0.186381176280368,-0.560645228559493,0.112804254517106,"1"
"b|VRCAN-1-40|Q|481","b","VRCAN","1-40","Q","481",2,5,2,1,2,-0.0495979884208438,-0.309923781304218,-0.0723776078352288,0.390443773381578,-0.235892994768298,-0.419361838257181,0,0,-1.77719168031392,-2.02478842750717,-0.560645228559493,0.112804254517106,"1"
"a|CBMCK1-1-0|N|34","a","CBMCK1","1-0","N","34",3,3,21,4,3,0.300349679689609,-0.436721445507977,-0.0862571923854441,1.24537405055524,-0.553361252743093,-0.44628209658503,0.0110047605669039,0.0537640960373471,-0.819983147062911,-0.669555444540614,0.259973872145459,0.112804254517106,"0"
"a|CBMCK1-1-0|N|34","a","CBMCK1","1-0","N","34",3,3,21,4,3,0.300349679689609,-0.436721445507977,-0.0862571923854441,1.24537405055524,-0.564409110906115,0.73637579375307,-0.889898091584658,-1.38242955175236,1.0944339194391,0.471693383220695,0.259973872145459,0.112804254517106,"0"
"d|VRCAN-1-40|Q|499","d","VRCAN","1-40","Q","499",3,3,21,4,3,0.277917136862015,-0.343001432835633,0.425477055379018,0.0753487038136742,-0.980058798386978,-1.36311983795572,-0.770201266940543,-1.03627181998495,-0.899750524833828,-0.598227392805532,-1.00360306571421,-1.18306901078916,"0"
"d|VRCAN-1-40|Q|499","d","VRCAN","1-40","Q","499",3,3,21,4,3,0.277917136862015,-0.343001432835633,0.425477055379018,0.0753487038136742,-1.13008090933196,1.98710572868668,0,0,0.216992763959013,0.186381176280368,-1.00360306571421,-1.18306901078916,"0"
"b|MHBUR1-4-20|Q|347","b","MHBUR1","4-20","Q","347",2,4,7,1,4,0.16575442272405,-1.28755214878827,0.274612005920156,0.828379304074372,-0.346059471714096,0.0155423860614962,0,0,-1.61765692477208,-1.38283596189143,-1.5606828423218,0.112804254517106,"0"
"b|MHBUR1-4-20|Q|347","b","MHBUR1","4-20","Q","347",2,4,7,1,4,0.16575442272405,-1.28755214878827,0.274612005920156,0.828379304074372,-1.64768456032961,-0.99997617275917,-1.57453343254271,-0.857521054822038,-1.05928528037566,-0.669555444540614,-1.5606828423218,0.112804254517106,"0"
"d|SMITH1-20|Q|472","d","SMITH1","20","Q","472",2,4,7,1,4,-1.15327909553842,0.208292759354621,0.354872212232271,-0.514562292124943,-0.49062401010259,-0.533044042254861,0.209737068150126,-1.18133494094408,-0.26161150266649,-0.312915185865205,0.855878638463822,1.40867751982337,"0"
"d|SMITH1-20|Q|472","d","SMITH1","20","Q","472",2,4,7,1,4,-1.15327909553842,0.208292759354621,0.354872212232271,-0.514562292124943,-0.966544764743693,-0.88858498743905,-0.0942064610948015,0.378609236573793,1.33373605275186,0.899661693631185,0.855878638463822,1.40867751982337,"0"
"d|MHNAT1-2-0|Q|362","d","MHNAT1","2-0","Q","362",4,3,18,6,3,-0.482546064993391,0.983779923035579,-1.08317343920961,0.971322918042705,-0.880840754219598,0.23958311152008,-0.120128066431744,1.67558353841931,-0.740215769291994,-0.740883496275695,-1.75392540474587,-1.18306901078916,"0"
"d|SMITH1-20|Q|471","d","SMITH1","20","Q","471",4,3,18,6,3,-1.23403624971776,0.182565697052409,-1.08317343920961,1.15432716267732,-0.715685708804727,-0.444862963253871,0.712921171749588,0.311921451109168,0.296760141729931,-0.170259082395041,-0.19210195501709,0.112804254517106,"0"
"d|SMITH1-20|Q|471","d","SMITH1","20","Q","471",4,3,18,6,3,-1.23403624971776,0.182565697052409,-1.08317343920961,1.15432716267732,-0.490808594729465,0.225636026313701,-0.017458178626601,-1.40580465181212,1.57303818606461,0.614349486690858,-0.19210195501709,0.112804254517106,"0"
"a|SMITH1-20|Q|455","a","SMITH1","20","Q","455",4,3,21,9,6,-1.4247128637523,-0.802045730199385,-0.106171378914014,0.339457516169943,0.0886660027319216,0.368569701944997,0.214311469091939,-0.502082033325016,-1.697424302543,-1.45416401362651,-0.668296336393907,0.112804254517106,"0"
"a|SMITH1-20|Q|455","a","SMITH1","20","Q","455",4,3,21,9,6,-1.4247128637523,-0.802045730199385,-0.106171378914014,0.339457516169943,-1.03447459145232,-0.0981800125643906,-0.840850348152993,0.332546539397197,-0.102076747124656,-0.0276029789248778,-0.668296336393907,0.112804254517106,"0"
"d|CRSOSO-3-40|Q|61","d","CRSORO","3-40","Q","61",4,3,21,9,6,-1.54809184930406,-0.483030157651958,-0.0488426601196462,0.276635163534179,-0.158605103823196,-0.501461357315482,0,0,-1.05928528037566,-0.740883496275695,-1.11772500516708,-1.18306901078916,"0"
"d|CRSOSO-3-40|Q|61","d","CRSORO","3-40","Q","61",4,3,21,9,6,-1.54809184930406,-0.483030157651958,-0.0488426601196462,0.276635163534179,-0.196018339246004,-0.0432449999391647,-0.602727365793046,-1.85680658237701,0.137225386188096,-0.0276029789248778,-1.11772500516708,-1.18306901078916,"0"
"a|SMAKC1-B|N|433","a","SMAKC1","B","N","433",1,6,3,7,4,-0.798844918862453,-1.44191452260154,0.322888821746992,-0.265093819339443,-0.799117639236989,-0.802877343110538,-1.03017972046693,-1.23667892785029,-0.341378880437407,0.257709228015449,-1.59656654493327,-1.18306901078916,"0"
"a|SMITH1-20|Q|451","a","SMITH1","20","Q","451",1,6,3,7,4,0,0.72650930001346,-0.305313244199713,0.337636578412385,-0.969470024100756,-0.237647784292193,0.200079999495187,-0.943458922688822,0.137225386188096,0.400365331485613,0.124968794287547,1.40867751982337,"0"
"e|CWRIC2-X2|Q|101","e","CWRIC2","X2","Q","101",4,5,12,3,5,-0.886331835890066,0.0355539124683412,-0.594370678962894,-2.4420249085005,0.102553961009735,0.148603960484973,-0.429154263389797,-0.993990388994492,-1.29858741368841,-0.241587134130123,-1.88745983905413,-1.18306901078916,"1"
"b|CRSOSO-3-40|Q|71","b","CRSORO","3-40","Q","71",4,5,12,3,5,-0.249247619586422,-0.729164637991834,0.402545567861271,-2.49665304122725,-0.282758964431412,-0.701540674993154,-0.851015683579245,-0.852708534221498,-0.0223093693537384,0.043725072810204,-1.55156485231397,-1.18306901078916,"0"
"b|CRSOSO-3-40|Q|72","b","CRSORO","3-40","Q","72",3,5,7,1,6,-0.327761519482998,0.248721000115239,0.428494356368196,-1.06721690154391,0,0,0,0,-1.77719168031392,-1.24017985842127,-1.75745494926503,-1.18306901078916,"0"
"b|CRSOSO-3-40|Q|72","b","CRSORO","3-40","Q","72",3,5,7,1,6,-0.327761519482998,0.248721000115239,0.428494356368196,-1.06721690154391,-0.805635603358677,-0.548490650048812,-1.62434357613135,-0.923865088815196,-1.697424302543,-0.883539599745859,-1.75745494926503,-1.18306901078916,"0"
"a|MSMID1-1-20|Q|372","a","MSMID1","1-20","Q","372",3,5,7,1,6,-0.195409516800199,-0.40107108774634,0.358492973419283,0.303038761018776,0,0,0,0,0,0,-0.398286180678084,0.112804254517106,"0"
"b|MHBUR1-4-20|Q|346","b","MHBUR1","4-20","Q","346",2,3,11,4,5,-0.341221045179554,-1.11848859651659,0.574531724244375,0.880276030164786,0.762625144169369,0.509719412255291,1.30911809449925,1.26926929914515,-1.53788954700117,-1.02619570321602,-1.24067080591786,0.112804254517106,"1"
"b|MHBUR1-4-20|Q|346","b","MHBUR1","4-20","Q","346",2,3,11,4,5,-0.341221045179554,-1.11848859651659,0.574531724244375,0.880276030164786,1.00516750591395,0.598123101879408,0.171108793530369,0.109451834415023,-1.53788954700117,-1.24017985842127,-1.24067080591786,0.112804254517106,"1"
"b|CRSOSO-3-40|Q|73","b","CRSORO","3-40","Q","73",2,3,11,4,5,-0.473573047862353,-0.192314353636964,-4.13668204025699,0.829289772953151,0,0,0,0,0,0,-2.19982452899989,-1.18306901078916,"1"
"c|JBBLB2-1-20|Q|210","c","JBBLB2","1-20","Q","210",4,5,15,8,5,-1.12187353557979,0.175215107823206,0,0,0.167747868368947,0.0733156653490431,-0.0840411256685497,1.56523931607836,-0.979517902604746,-0.812211548010777,-1.11684261903729,-1.18306901078916,"1"
"c|JBBLB2-1-20|Q|210","c","JBBLB2","1-20","Q","210",4,5,15,8,5,-1.12187353557979,0.175215107823206,0,0,0,0,0,0,-0.0223093693537384,0.115053124545286,-1.11684261903729,-1.18306901078916,"1"
"c|CWRIC2-X2|Q|91","c","CWRIC2","X2","Q","91",4,5,15,8,5,-0.48478931927615,0.392057490084706,0,0,0,0,0,0,0,0,-1.98452231333106,-1.18306901078916,"1"
"d|JBBLB2-1-20|Q|214","d","JBBLB2","1-20","Q","214",4,5,20,6,3,0.591972736448319,-0.18496376440776,-0.362641962994081,-1.03079814639275,-0.508857277794862,-0.143487172087023,0.0813997083936974,1.11217487668467,-0.26161150266649,0.400365331485613,-0.414757388434169,-1.18306901078916,"0"
"a|MSMID1-1-20|Q|375","a","MSMID1","1-20","Q","375b",4,5,20,6,3,0.0580782171516031,0.285473946261256,0.72117255231839,-0.473591192579879,0,0,0,0,0,0,-0.347107785150248,0.112804254517106,"0"
"d|JWBOY-2-80|Q|256","d","JWBOY1","2-80","Q","256",4,1,17,6,6,-0.605925050545153,1.16386935915106,-3.09873049998002,1.98285384236639,0.403772265991835,0.416106048034884,1.2809092886914,0.762923381674055,-0.740215769291994,-0.669555444540614,-1.05742861963142,0.112804254517106,"1"
"b|RULEB1-20|N|423","b","RULEB1","20","N","423",4,1,17,6,6,-0.439924233620964,0.278123357032053,0,0,-0.446120035154358,-0.230249117756854,1.70175417533823,-0.43436299344599,-0.899750524833828,-1.02619570321602,-1.87363578968742,-1.18306901078916,"0"
"c|BWPEM1-9-0|Q|16","c","BWPEM1","9-0","Q","16",3,3,20,4,2,0.367647308172388,-0.641435355541291,-4.4806543530232,4.99650583112553,1.26915240471934,-0.257698066923361,0.920802281216436,1.89386572280094,0.0574580084171789,-0.0276029789248778,0.457628365218479,0.112804254517106,"0"
"c|BWPEM1-9-0|Q|16","c","BWPEM1","9-0","Q","16",3,3,20,4,2,0.367647308172388,-0.641435355541291,-4.4806543530232,4.99650583112553,0.718499849236443,0.335283440941027,0.126889584426174,-0.63133258659666,-0.102076747124656,-0.170259082395041,0.457628365218479,0.112804254517106,"0"
"c|VSGARO1-1-0|Q|535","c","VSGAR01","1-0","Q","535",3,3,20,4,2,-0.635087356221024,-0.775583608974253,-0.552128465114412,0.401369399926929,1.41863027254525,0.313835662460798,-0.291668101749742,-0.025642493871562,-0.740215769291994,-0.52689934107045,-1.01507408540148,0.112804254517106,"1"
"a|CWRIC2-X2|Q|100","a","CWRIC2","X2","Q","100",1,6,1,1,6,-0.976062007200439,0.432485730845324,0.0471678573559741,0.413205495351058,-0.793257609761308,-0.459032659083377,-0.675663647476402,-1.22258511752014,1.25396867498094,1.32763000404168,1.13206549708818,0.112804254517106,"1"
"a|CWRIC2-X2|Q|100","a","CWRIC2","X2","Q","100",1,6,1,1,6,-0.976062007200439,0.432485730845324,0.0471678573559741,0.413205495351058,-0.27425293022937,-0.282042863840222,0.185594396512778,1.2101440460528,-0.660448391521077,-0.384243237600287,1.13206549708818,0.112804254517106,"1"
"a|DVGM-20|Q|103","a","DVGM","20","Q","103",2,3,15,4,6,-0.471329793579594,-0.605784997779655,0.296336573042232,-0.319721952066195,-0.502812663692306,-0.558322556628426,0.221681337275972,-0.482144447979922,-0.0223093693537384,-0.0989310306599595,0.49233555299023,1.40867751982337,"1"
"a|DVGM-20|Q|103","a","DVGM","20","Q","103",2,3,15,4,6,-0.471329793579594,-0.605784997779655,0.296336573042232,-0.319721952066195,-0.754613664288758,-0.500082418612528,-0.171717143719971,0.070951669610704,0.695597030584517,1.11364584883643,0.49233555299023,1.40867751982337,"1"
"a|DVGM-20|Q|104","a","DVGM","20","Q","104",2,5,15,9,2,-0.722574273248637,0.57582222081479,-0.246174144811839,0.563432860349626,-0.707937034633296,-0.282083058468427,0.665398228631861,-0.181705661917643,-0.421146258208325,-0.52689934107045,-0.782712404556712,0.112804254517106,"0"
"a|DVGM-20|Q|104","a","DVGM","20","Q","104",2,5,15,9,2,-0.722574273248637,0.57582222081479,-0.246174144811839,0.563432860349626,-0.646714512054015,-0.882280816873232,0.103001046174482,-0.376956497710978,-0.341378880437407,-0.0989310306599595,-0.782712404556712,0.112804254517106,"0"
"a|DVGM-20|Q|108","a","DVGM","20","Q","108",2,2,15,4,6,-0.368140096572666,-0.240093183626786,0.188920657827522,0.00704532852765887,-1.08257127116517,-0.797525447147529,0.403132574634566,-0.576332351161918,-1.05928528037566,-1.16885180668619,0.00584666676586065,0.112804254517106,"1"
"a|DVGM-20|Q|108","a","DVGM","20","Q","108",2,2,15,4,6,-0.368140096572666,-0.240093183626786,0.188920657827522,0.00704532852765887,-1.18414179928588,-0.73389321854042,-0.855590084521058,-2.25143327162129,0.934899163897269,0.899661693631185,0.00584666676586065,0.112804254517106,"1"
"c|BWPEM1-9-0|Q|10","c","BWPEM1","9-0","Q","10",3,1,18,9,4,-0.150544431145013,-0.578220288170142,-0.153241274345179,0.539760669501366,-0.975803403595568,-0.741941159799033,-1.35013365300821,-1.18580371007316,0.137225386188096,-0.384243237600287,-0.552703753391381,0.112804254517106,"0"
"b|DVGM-20|Q|112","b","DVGM","20","Q","112",2,6,4,7,3,-0.211112296779514,0.70445753232585,0.374786398760841,-0.693014192365665,-0.3537134758817,-0.115147780428012,0.17517492770087,0.471078382398453,-0.740215769291994,-0.384243237600287,-0.695944435127335,-1.18306901078916,"0"
"b|DVGM-20|Q|112","b","DVGM","20","Q","112",2,6,4,7,3,-0.211112296779514,0.70445753232585,0.374786398760841,-0.693014192365665,-0.573203910500414,-0.602250777448104,-0.302341703947306,-0.873677373980993,0.695597030584517,0.757005590161022,-0.695944435127335,-1.18306901078916,"0"
"b|DVGM-20|Q|113","b","DVGM","20","Q","113",1,4,10,3,1,2.22954836286262,2.7589472218882,-0.600405280941249,-1.3130434988143,0.0188427759467717,0.517179910900935,-0.44262333282958,-0.766426914883246,1.57303818606461,2.46887883180298,0.932646231755575,0.112804254517106,"1"
"b|DVGM-20|Q|113","b","DVGM","20","Q","113",1,4,10,3,1,2.22954836286262,2.7589472218882,-0.600405280941249,-1.3130434988143,-0.271412830114578,0.680649285037857,1.1675657986887,-0.397925337470473,1.65280556383552,0.970989745366267,0.932646231755575,0.112804254517106,"1"
"b|DVGM-20|Q|114","b","DVGM","20","Q","114",1,1,12,5,3,0.390079850999981,2.53107895578289,-0.859893166010493,-0.224122719794379,0.0252708254454112,1.05356302470371,0.972899625275976,0.845079983354701,-0.421146258208325,-0.883539599745859,1.60061253200681,0.112804254517106,"1"
"b|DVGM-20|Q|114","b","DVGM","20","Q","114",1,1,12,5,3,0.390079850999981,2.53107895578289,-0.859893166010493,-0.224122719794379,-0.531156600270891,-0.310929503483995,-1.34022245096761,-1.3370543575187,2.68978147485745,2.25489467659774,1.60061253200681,0.112804254517106,"1"
"c|DVGM-20|Q|115","c","DVGM","20","Q","115",2,4,6,7,2,-0.924467158696975,-0.225392005168379,-0.316778987958586,0.771930233590061,-2.4158965449202,-10.0945276996254,2.24991988819885,1.11939365758548,-0.26161150266649,-0.52689934107045,0.827348153600603,2.70455078512964,"0"
"c|DVGM-20|Q|115","c","DVGM","20","Q","115",2,4,6,7,2,-0.924467158696975,-0.225392005168379,-0.316778987958586,0.771930233590061,-0.320361539861872,-0.307503794208707,0.719782773162307,0.277202552490987,0.456294897271765,0.757005590161022,0.827348153600603,2.70455078512964,"0"
"b|DVGM-20|Q|117","b","DVGM","20","Q","117",3,3,18,9,4,0,0,0,0,-1.2206130900512,-0.777639023365178,-0.471086272023085,-1.43571102982977,-0.26161150266649,-0.312915185865205,0.873526361059627,0.112804254517106,"0"
"b|DVGM-20|Q|117","b","DVGM","20","Q","117",3,3,18,9,4,0,0,0,0,-0.172204296708753,0.637633144192783,-0.592053763595481,-1.5316176903691,1.49327080829369,1.47028610751184,0.873526361059627,0.112804254517106,"0"
"c|DVGM-20|Q|119","c","DVGM","20","Q","119",1,2,2,1,1,1.69116733500038,0.267097473188248,-0.524369296013982,-1.28572943245092,-0.793825629784267,-0.651571088858993,0.340361628377461,-1.50411757265173,-0.102076747124656,0.899661693631185,-1.31714427049969,0.112804254517106,"1"
"d|DVGM-20|Q|121","d","DVGM","20","Q","121",2,3,9,3,4,-0.262707145282978,-0.11880846134493,0.207627923960421,0.0770785946833546,1.21218527693146,0.963678369638128,1.91039768496204,1.02761201470375,-1.45812216923025,-1.24017985842127,-0.732710523868596,-1.18306901078916,"0"
"d|DVGM-20|Q|121","d","DVGM","20","Q","121",2,3,9,3,4,-0.262707145282978,-0.11880846134493,0.207627923960421,0.0770785946833546,0.560795201839191,-1.38233842986869,0,0,1.17420129721002,1.11364584883643,-0.732710523868596,-1.18306901078916,"0"
"d|DVGM-20|Q|122","d","DVGM","20","Q","122",3,5,5,4,1,-0.635087356221024,-0.478252274652976,-0.164103557906217,0.896664469982811,-0.0741318033488446,0.209540143796478,-0.198401149213882,1.62608332652804,-1.61765692477208,-1.38283596189143,0.0308476071099183,0.112804254517106,"0"
"d|DVGM-20|Q|122","d","DVGM","20","Q","122",3,5,5,4,1,-0.635087356221024,-0.478252274652976,-0.164103557906217,0.896664469982811,-0.356075470596582,-0.094531692665976,-0.539448152764628,1.43323875103498,0.0574580084171789,0.828333641896103,0.0308476071099183,0.112804254517106,"0"
"d|DVGM-20|Q|125","d","DVGM","20","Q","125",3,4,19,8,3,-0.955872718655605,0.061280974770553,-0.370486945565942,0.331263296260931,-0.640381132559202,-0.377987441366394,1.77951899134905,1.07126845158008,0.456294897271765,-0.170259082395041,1.03882669604034,1.40867751982337,"1"
"d|DVGM-20|Q|125","d","DVGM","20","Q","125",3,4,19,8,3,-0.955872718655605,0.061280974770553,-0.370486945565942,0.331263296260931,-0.219075021752644,-0.467405237703624,-0.478456140207118,0,1.49327080829369,1.612942210982,1.03882669604034,1.40867751982337,"1"
"d|DVGM-20|Q|126","d","DVGM","20","Q","126",4,1,15,5,4,-0.334491282331276,0.0208527340099345,-1.17369246888493,0.622613337470273,2.28260462735768,1.62726410854482,-0.84517061570915,0.317421474652643,-0.421146258208325,-0.312915185865205,0.789405550019621,0.112804254517106,"0"
"d|DVGM-20|Q|126","d","DVGM","20","Q","126",4,1,15,5,4,-0.334491282331276,0.0208527340099345,-1.17369246888493,0.622613337470273,-0.298156887389669,-0.172151201107671,-0.778587668667201,-0.0926740308076539,1.49327080829369,1.54161415924692,0.789405550019621,0.112804254517106,"0"
"e|DVGM-20|Q|129","e","DVGM","20","Q","129",4,1,13,5,4,-0.814547698841769,0.406758668543112,-7.17812143734767,3.99499006446842,0.752798485294535,0.463824810119691,3.13709953752497,1.12729994142922,-0.102076747124656,-0.0989310306599595,-0.54976246629208,-1.18306901078916,"0"
"e|DVGM-20|Q|129","e","DVGM","20","Q","129",4,1,13,5,4,-0.814547698841769,0.406758668543112,-7.17812143734767,3.99499006446842,0.681181283817462,0.825589536613281,3.42198306284568,-0.299268665159405,0.296760141729931,1.04231779710135,-0.54976246629208,-1.18306901078916,"0"
"e|DVGM-20|Q|130","e","DVGM","20","Q","130",2,4,14,9,2,0.277917136862015,-0.372403789752447,0.805656980015353,0.28665032120075,0.375049649397944,0.535140147995571,-0.410856659622544,0.238014884743733,-0.899750524833828,-0.170259082395041,0.930293202076135,2.70455078512964,"1"
"e|DVGM-20|Q|130","e","DVGM","20","Q","130",2,4,14,9,2,0.277917136862015,-0.372403789752447,0.805656980015353,0.28665032120075,0.642063988325779,0.706190604662752,-0.00602217627206781,-0.601082457107552,-0.0223093693537384,0.115053124545286,0.930293202076135,2.70455078512964,"1"
"e|DVGM-20|Q|132","e","DVGM","20","Q","132",3,5,8,4,4,0.591972736448319,-0.857175149418411,0.540134492967754,-1.15826378942183,-0.330566878752011,-0.481757349528051,-0.103355262978428,0.0781704505115141,1.73257294160644,1.47028610751184,0.55763212659471,-1.18306901078916,"1"
"e|DVGM-20|Q|132","e","DVGM","20","Q","132",3,5,8,4,4,0.591972736448319,-0.857175149418411,0.540134492967754,-1.15826378942183,-0.961347425294797,-0.769368471483439,-0.516830281441218,-1.05827191415885,1.25396867498094,1.18497390057151,0.55763212659471,-1.18306901078916,"1"
